GEOID,Year,prevalence,prevalence_upper,prevalence_lower,tenure,hh_size,total_by_Tenure,count_value,count_upper,count_lower,county_total_by_tenure_size,distribution,distribution_upper,distribution_lower
Des Moines/Normandy Park,2003,0.3821432948793132,0.6206582539266011,0.18948270204452675,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2003,0.7258468562599805,0.8750827202454093,0.5002185248797211,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2003,0.2674232258191233,0.49124908335367223,0.12124318080924558,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2003,0.28897320054933073,0.5180731316000863,0.13315098840433476,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2003,0.32856664498022825,0.5641727301326128,0.15608695244171125,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2003,0.293278612490757,0.5232879331348598,0.1355797078143797,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2003,0.4886632403171444,0.7165469320435637,0.2653589571231815,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2003,0.431846616191814,0.6678570687181943,0.22318166159641484,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2003,0.36699827021573034,0.6053045424596694,0.17974132551122696,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2003,0.24905387335515125,0.4673013391993675,0.1113827706476808,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2003,0.32876535155884323,0.5643865532739388,0.15620849277766605,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2003,0.3537306813863194,0.5914780424988442,0.17141806551842098,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2003,0.41435114888307734,0.651756385147159,0.21099729535928152,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2003,0.35286325298418975,0.5905531845118335,0.17087437673095543,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2003,0.43425799603335374,0.6700294099634615,0.2248888675391271,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2003,0.45598972824067674,0.6891735221198637,0.2405878775213467,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2003,0.31981157401630445,0.5543071164579879,0.15089638117381082,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2003,0.3059091066867503,0.5382677482241125,0.1427855608450409,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2003,0.456023487508695,0.6892021014012242,0.24061616630089155,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2003,0.4620986472579095,0.6944195393181549,0.2451121127504235,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2003,0.5706180639646666,0.7785423422814789,0.3343596614494991,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2003,0.3887122622925226,0.6271566244200814,0.19377443058201813,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2003,0.373612620474433,0.6120762409953314,0.18397143715781408,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2003,0.4354475421496261,0.6711041610852433,0.22573946528705907,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2003,0.35237777605895465,0.5900426594904963,0.17057706622945468,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2003,0.334560519734832,0.5707992639283802,0.1596826882598388,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2003,0.3050696103173176,0.5372787536382905,0.14229904537536966,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2003,0.35336740507010367,0.5910832795156796,0.17118691651538356,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2003,0.3938764401858921,0.6322065228284598,0.19717615883050743,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2003,0.2802839557729682,0.5074098672143389,0.12830206650797948,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2003,0.4086907514963634,0.6464375728113996,0.20712974588149544,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2003,0.5142720025017878,0.736914419773739,0.2858224823061014,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2004,0.35753494290095045,0.555614603311135,0.19839976847076937,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2004,0.2944108600075617,0.4838466331455636,0.15651867215231166,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2004,0.4865586383332554,0.6804037519976945,0.29648362090265495,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2004,0.33140691131697475,0.5268599462580719,0.18061847682374144,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2004,0.2907255880116584,0.4793835106122064,0.1541758841197889,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2004,0.35778532361840226,0.5558736690897348,0.19856402255245653,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2004,0.33695543385961085,0.5330803771892377,0.18434808634609764,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2004,0.2835489483647854,0.4706427265733445,0.1496589767707231,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2004,0.43223626921328007,0.6310486459094273,0.2529447952253155,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2004,0.32051342025298923,0.5144981399768855,0.1734045210491307,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2004,0.41356084258158887,0.6130624186403526,0.23875310946525016,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2004,0.38295922544890015,0.5823526329823671,0.21631517002576528,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2004,0.5947781125856103,0.7673235053723086,0.394975027272809,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2004,0.4637789044310342,0.6602195877392913,0.2777924344099279,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2004,0.2207463703048801,0.3888889785642355,0.1118783373486512,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2004,0.31629329184483895,0.5096221845605213,0.17062010893485816,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2004,0.38268180794807577,0.582072001294534,0.21611935327747775,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2004,0.7263003692852587,0.8563897274197122,0.5413605269927468,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2004,0.2678701470871652,0.4511394163100731,0.13994319760407972,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2004,0.2894418938024768,0.47782966231568713,0.15336672819457467,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2004,0.32906987639865043,0.5242453076948991,0.17906558838189482,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2004,0.29375140711485276,0.48304609084950545,0.156097879453782,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2004,0.4892329269537607,0.6827275881267633,0.29873063030135094,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2004,0.4324061707161524,0.6312194854768266,0.25307600924299967,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2004,0.36752810286297594,0.5662472648560313,0.2053550544090348,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2004,0.24948053454307603,0.4275033938684054,0.12878445241135833,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2004,0.3292687305814709,0.5244611023659365,0.17920168999360095,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2004,0.3542521078358941,0.5520647689033963,0.19612979233056857,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2004,0.41490454304643065,0.6143673004693185,0.23976389442512472,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2004,0.35338408223405765,0.5511184211659732,0.19552609955112393,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2004,0.4348182567365914,0.6334997697906486,0.25493732799843616,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2004,0.45655533943367194,0.6536671360419404,0.27199734196482606,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2004,0.32030775699783764,0.5142524699807749,0.17326848489573893,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2004,0.3063934173033861,0.49807705028631,0.16418685692277196,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2004,0.4565891381012917,0.6536968760177885,0.27202826295236127,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2004,0.46266541888139623,0.6592160560429153,0.27689688648247407,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2004,0.571176562989263,0.7495351631619366,0.37201465586046795,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2004,0.38925419011900303,0.5887927714889174,0.2208497988354547,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2004,0.3741463876633457,0.573217222072945,0.2100340948461598,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2004,0.4360081733514319,0.6346288025467336,0.25586440369280583,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2004,0.3528982847922384,0.550595934297441,0.1951961572907625,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2004,0.3350683226477336,0.53097312341109,0.18307624839598208,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2004,0.3055531407412088,0.49708214437050025,0.163641128717558,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2004,0.3538885493506542,0.5516601965552499,0.1958730119321393,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2004,0.3944209048195169,0.5940261145350059,0.2245939214572767,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2004,0.28074411729355925,0.46719172290558375,0.14790736169127763,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2004,0.4092418818538025,0.608820946456636,0.23552595725636905,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2004,0.5148415990920425,0.7045250477131456,0.3206440380256846,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2005,0.35743237325583804,0.5964520174573525,0.173208645783056,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2005,0.2943181340582507,0.5256487844772616,0.13574478601166134,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2005,0.4864471954440797,0.7156430035811928,0.2629230825695695,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2005,0.33130806221516246,0.5682871002708669,0.1572416106005043,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2005,0.29063357686728164,0.5211903943794656,0.13366297989892417,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2005,0.35768277431863443,0.5967048382401603,0.173356494260008,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2005,0.33685571521333146,0.5744030426518778,0.1605830063933761,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2005,0.2834583134654131,0.5124372499291946,0.12965508017344304,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2005,0.43212672091266485,0.6690830891548732,0.22275189335245396,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2005,0.3204161906971022,0.5560957767003126,0.1507897237972464,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2005,0.4134525607823822,0.6519275422905033,0.20977958745877903,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2005,0.3828537463090646,0.622402850970039,0.1893866627787966,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2005,0.594670560417543,0.7958537309480853,0.3559064036983297,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2005,0.463667972772141,0.696692331473601,0.2456087449295432,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2005,0.2206696137761193,0.42931132965895474,0.0963520661472517,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2005,0.31619680479578377,0.5512736380459445,0.14830325180879528,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2005,0.38257634545784386,0.6221314846608073,0.18920951416495363,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2005,0.7262115980640893,0.8757655467941808,0.4997773582020422,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2005,0.2677826153755733,0.4928142754829999,0.12105306887848086,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2005,0.2893501121288511,0.5196365323377294,0.13294446885811623,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2005,0.32897132192951806,0.5657118553579927,0.15585255846714144,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2005,0.29365882135554067,0.5248499014176429,0.13537050711135223,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2005,0.4891214446543894,0.7178171388848875,0.26501081473073546,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2005,0.4322965762465184,0.6692446544292865,0.22287319204230388,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2005,0.3674243614913292,0.6067996954964696,0.17947810745393022,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2005,0.24939698139912267,0.4688605674929421,0.111205658586126,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2005,0.3291701332148861,0.5659255187552134,0.15597332626785732,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2005,0.3541499831220704,0.5929903225936191,0.17116457112756173,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2005,0.4147961968567954,0.6531763702042943,0.2107005080990375,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2005,0.3532821037642614,0.5920665666403291,0.17062139101328905,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2005,0.4347085551768963,0.6714124087520997,0.22457890214112416,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2005,0.45644464861912454,0.6905134199129712,0.24026180705878591,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2005,0.32021058991384055,0.5558536987709828,0.15066751084786167,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2005,0.3062986078005372,0.5398238471047341,0.1425664770951505,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Seattle,2005,0.4564784081696463,0.6905419236581831,0.24028980240970704,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NW Seattle,2005,0.46255447782109615,0.6957468068796879,0.24478196477395875,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
QA/Magnolia,2005,0.571067290186503,0.7796201470433024,0.333963563380831,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Redmond,2005,0.3891480700856625,0.6286197702526197,0.1934957469735779,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-East,2005,0.37404185224712583,0.6135620533444824,0.1837043071795844,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-North,2005,0.435898382489409,0.6724848143367258,0.22542909427707,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Renton-South,2005,0.3527963503178164,0.5915566031282631,0.17032443017238555,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Sammamish,2005,0.3349688772680004,0.572332755523269,0.1594432215765234,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
SE Seattle,2005,0.30545850176246303,0.5388353552322446,0.14208022147025015,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
SeaTac/Tukwila,2005,0.3537865127832289,0.592596062080994,0.1709330764150294,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Shoreline,2005,0.3943143065800957,0.6336614597683238,0.1968936562882165,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Snoqualmie/North Bend/Skykomish,2005,0.2806540094262718,0.5089750641562601,0.1281019826065801,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Vashon Island,2005,0.4091339700155059,0.6478675182709445,0.20683745931947137,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
West Seattle,2005,0.5147300429198882,0.7381265800801537,0.285460461926533,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-North,2006,0.3570259835562958,0.5552634165964733,0.1981799788655738,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Auburn-South,2006,0.29395063544299177,0.4834914669358597,0.15633621436081993,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Ballard,2006,0.4860049468859936,0.6800944907481488,0.2961952355864835,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Beacon/Gtown/S.Park,2006,0.33091599068923494,0.5265054693723805,0.1804139061196572,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bear Creek/Carnation/Duvall,2006,0.2902687665037769,0.479028657342474,0.15399563285753134,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-Central,2006,0.35727620835794305,0.5555225764948094,0.19834406479356456,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-NE,2006,0.3364604302758627,0.5327263871613338,0.18414027735863783,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-South,2006,0.28309888890447876,0.4702884726044157,0.1494830658397886,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bellevue-West,2006,0.431692424614865,0.6307174702306658,0.25268361475637463,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Black Diamond/Enumclaw/SE County,2006,0.3200309122811889,0.5141428965800366,0.17320643134427746,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Bothell/Woodinville,2006,0.4130233948496856,0.6127249816516342,0.23850191006545016,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Burien,2006,0.3824356132687622,0.5820066946137322,0.21608086744873,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Capitol Hill/E.lake,2006,0.5942438058774764,0.7670695048600984,0.39464466080365546,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Central Seattle,2006,0.4632277458399679,0.6599005449368656,0.27751506652106833,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Covington/Maple Valley,2006,0.2203653437485207,0.3885511024035808,0.11174100137285344,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Delridge,2006,0.3158141827246515,0.5092668530593848,0.1704245004892771,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Des Moines/Normandy Park,2006,0.3821583454535768,0.5817259848047026,0.21588522433641408,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Downtown,2006,0.7258595377546734,0.8562146684961623,0.5410172605289002,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
East Federal Way,2006,0.2674356726813988,0.45078729291300224,0.13977684454237843,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fairwood,2006,0.2889862678630568,0.47747489423949535,0.15318725681010742,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Central/Military Rd,2006,0.3285807164164975,0.5238905973407166,0.1788624270200094,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fed Way-Dash Point/Woodmont,2006,0.2932917995806193,0.4826910039240999,0.1559158092712513,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Fremont/Greenlake,2006,0.4886790892239237,0.6824195112922101,0.29844100455782085,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Issaquah,2006,0.4318622678945879,0.6308883377390133,0.2528147466129576,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kenmore/LFP,2006,0.3670130447051389,0.5658979682550377,0.20512949820260087,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-East,2006,0.24906576334192496,0.4271554323321017,0.12862937511644237,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-SE,2006,0.32877941833346586,0.5241064000988557,0.1789984163402013,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kent-West,2006,0.3537452491358898,0.551713063513624,0.19591189309382545,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland,2006,0.41436659068918696,0.614030327993827,0.23951195038992684,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Kirkland North,2006,0.3528777765145657,0.5507665817732789,0.19530868909501817,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Mercer Isle/Pt Cities,2006,0.4342736421977047,0.6331695024104004,0.25467479523601627,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
NE Seattle,2006,0.45600546872701514,0.653345146088436,0.2717236101721675,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
Newcastle/Four Creeks,2006,0.3198253994068594,0.5138972353627258,0.17307049200675226,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
North Highline,2006,0.30592258229329145,0.49772158123580185,0.1639971591221044,Renter Occupied,1,NA,NA,NA,NA,NA,NA,NA,NA
