FID_HRA_20,GEOID,Year,short_label,tenure,value,moe,SE,CoV
7,Bellevue-South,2014,3,Renter,264.0116272,280.1600753,170.3252318,0.645142919
7,Bellevue-South,2014,4,Owner,1681.407643,592.3822901,360.1428603,0.214191283
7,Bellevue-South,2014,4,Renter,398.7402321,319.2624241,194.0977719,0.486777496
7,Bellevue-South,2014,5,Owner,711.5940496,420.8871419,255.8812134,0.359588748
7,Bellevue-South,2014,5,Renter,73.57771396,148.2847259,90.1507122,1.22524481
7,Bellevue-South,2014,6,Owner,121.7103135,180.6993313,109.857393,0.902613672
7,Bellevue-South,2014,6,Renter,88.7533485,163.8151525,99.59254116,1.12212714
7,Bellevue-South,2014,7,Owner,32.7134707,97.00104666,58.97244902,1.802696191
7,Bellevue-South,2014,7,Renter,2.46E-07,98.13784003,59.66357031,242498895.3
7,Bellevue-South,2014,NA,Owner,10455.83443,1406.417912,855.0413781,0.081776484
7,Bellevue-South,2019,0,Total,10700.26825,666.2209086,405.0335529,0.037852654
7,Bellevue-South,2019,1,Owner,1138.136812,497.0549114,302.1879292,0.265511076
7,Bellevue-South,2019,1,Renter,363.5061762,298.9443522,181.7452613,0.499978469
7,Bellevue-South,2019,2,Owner,3055.69242,712.4902475,433.1633136,0.141756189
7,Bellevue-South,2019,2,Renter,541.2507779,361.0180599,219.483396,0.405511465
7,Bellevue-South,2019,3,Owner,1824.624122,669.0004012,406.7233644,0.222908028
7,Bellevue-South,2019,3,Renter,317.5346998,296.4235813,180.2127414,0.567537159
7,Bellevue-South,2019,4,Owner,1993.20154,619.9348037,376.8935993,0.189089559
7,Bellevue-South,2019,4,Renter,472.6812319,381.9868539,232.2315176,0.49130683
7,Bellevue-South,2019,5,Owner,564.2342286,336.0158699,204.2831438,0.362053795
7,Bellevue-South,2019,5,Renter,189.9872521,245.0670892,148.9902112,0.784211622
7,Bellevue-South,2019,6,Owner,133.1341791,164.0141194,99.71350441,0.748969987
7,Bellevue-South,2019,6,Renter,37.86556315,135.7748585,82.54525284,2.179955769
7,Bellevue-South,2019,7,Owner,50.08197019,108.6809925,66.07335187,1.319304165
7,Bellevue-South,2019,7,Renter,18.337272,122.2319231,74.31173275,4.052496618
7,Bellevue-South,2019,NA,Owner,10700.26825,1452.817625,883.2504009,0.082544697
8,Bellevue-West,2010,0,Total,13057.98211,0,0,0
8,Bellevue-West,2010,1,Owner,1764.493491,0,0,0
8,Bellevue-West,2010,1,Renter,3362.754303,0,0,0
8,Bellevue-West,2010,2,Owner,2547.93929,0,0,0
8,Bellevue-West,2010,2,Renter,2070.215323,0,0,0
8,Bellevue-West,2010,3,Owner,873.726494,0,0,0
8,Bellevue-West,2010,3,Renter,641.2911548,0,0,0
8,Bellevue-West,2010,4,Owner,871.5960396,0,0,0
8,Bellevue-West,2010,4,Renter,362.765849,0,0,0
8,Bellevue-West,2010,5,Owner,290.7622097,0,0,0
8,Bellevue-West,2010,5,Renter,128.6483595,0,0,0
8,Bellevue-West,2010,6,Owner,108.5390089,0,0,0
8,Bellevue-West,2010,7,Owner,35.25058312,0,0,0
8,Bellevue-West,2010,NA,Owner,13057.98211,0,0,0
8,Bellevue-West,2014,0,Total,14359.83727,1198.492142,728.6314858,0.050740929
8,Bellevue-West,2014,1,Owner,2003.240376,800.3746089,486.5932115,0.242903057
8,Bellevue-West,2014,1,Renter,3647.352252,1107.620258,673.3853032,0.184623052
8,Bellevue-West,2014,2,Owner,2462.543553,791.0122077,480.9012758,0.195286404
8,Bellevue-West,2014,2,Renter,2689.127724,1083.416579,658.6705111,0.244938351
8,Bellevue-West,2014,3,Owner,692.3327207,386.8703492,235.2004719,0.339721733
8,Bellevue-West,2014,3,Renter,934.5140402,638.6827076,388.2915155,0.415500997
8,Bellevue-West,2014,4,Owner,818.487732,430.7182803,261.8581211,0.319929195
8,Bellevue-West,2014,4,Renter,463.4618006,429.5360949,261.1394034,0.563453996
8,Bellevue-West,2014,5,Owner,365.9112056,312.0713976,189.7259382,0.518502673
8,Bellevue-West,2014,5,Renter,156.7311308,202.7404064,123.2574152,0.786425866
8,Bellevue-West,2014,6,Owner,100.6153799,159.7682503,97.13219927,0.96538123
8,Bellevue-West,2014,6,Renter,15.32979833,103.0699057,62.66205333,4.087598023
8,Bellevue-West,2014,7,Owner,10.18178842,100.300488,60.97836691,5.988964253
8,Bellevue-West,2014,7,Renter,0.007764244,95.67297632,58.16503959,7491.397731
8,Bellevue-West,2014,NA,Owner,14359.83727,2330.579622,1416.891803,0.098670464
8,Bellevue-West,2019,0,Total,16669.90489,1120.507467,681.2201696,0.04086527
8,Bellevue-West,2019,1,Owner,1605.157475,681.5943991,414.3799716,0.258155339
8,Bellevue-West,2019,1,Renter,4224.747427,1120.717671,681.3479648,0.161275432
8,Bellevue-West,2019,2,Owner,2579.391728,774.0242035,470.5733026,0.182435765
8,Bellevue-West,2019,2,Renter,4009.774039,1202.77275,731.2339105,0.182362872
8,Bellevue-West,2019,3,Owner,1153.671003,596.4506803,362.616266,0.314315143
8,Bellevue-West,2019,3,Renter,1027.079671,627.7455603,381.6422021,0.37157994
8,Bellevue-West,2019,4,Owner,1005.956221,394.6439448,239.9264824,0.238505889
8,Bellevue-West,2019,4,Renter,531.3283396,410.0076202,249.2669338,0.469139165
8,Bellevue-West,2019,5,Owner,360.8492685,302.7467625,184.0569626,0.510066054
8,Bellevue-West,2019,5,Renter,24.83334246,114.4845369,69.60165636,2.802750232
8,Bellevue-West,2019,6,Owner,71.14330201,155.3693701,94.45787003,1.327712762
8,Bellevue-West,2019,6,Renter,17.64329977,111.2797745,67.65329917,3.834503752
8,Bellevue-West,2019,7,Owner,2.187482139,92.99720259,56.53828466,25.84628403
8,Bellevue-West,2019,7,Renter,56.14229613,152.9586809,92.99227503,1.656367506
8,Bellevue-West,2019,NA,Owner,16669.90489,2318.832244,1409.749905,0.084568563
9,Black Diamond/Enumclaw/SE County,2010,0,Total,20064.84313,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,1,Owner,2553.845244,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,1,Renter,1341.855164,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,2,Owner,6111.635111,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,2,Renter,1158.732387,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,3,Owner,2835.036059,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,3,Renter,725.5496931,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,4,Owner,2553.770666,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,4,Renter,555.9827687,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,5,Owner,1038.678621,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,5,Renter,327.9877336,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,6,Owner,553.173258,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,7,Owner,308.596423,0,0,0
9,Black Diamond/Enumclaw/SE County,2010,NA,Owner,20064.84313,0,0,0
9,Black Diamond/Enumclaw/SE County,2014,0,Total,20704.96758,1342.560599,816.2188883,0.039421404
9,Black Diamond/Enumclaw/SE County,2014,1,Owner,2951.999695,1221.892733,742.8580351,0.251645702
9,Black Diamond/Enumclaw/SE County,2014,1,Renter,1880.613032,1116.898195,679.025888,0.361066246
9,Black Diamond/Enumclaw/SE County,2014,2,Owner,5873.018478,1509.831461,917.9123519,0.156293115
9,Black Diamond/Enumclaw/SE County,2014,2,Renter,1410.571008,980.7866644,596.2759533,0.422719558
9,Black Diamond/Enumclaw/SE County,2014,3,Owner,2878.45135,1219.403485,741.3446795,0.257549838
9,Black Diamond/Enumclaw/SE County,2014,3,Renter,680.3095919,633.8739493,385.3679981,0.566459745
9,Black Diamond/Enumclaw/SE County,2014,4,Owner,2605.066474,1096.116597,666.391574,0.255805977
9,Black Diamond/Enumclaw/SE County,2014,4,Renter,538.6933156,603.2493848,366.7495849,0.68081332
9,Black Diamond/Enumclaw/SE County,2014,5,Owner,942.8324892,674.7695467,410.2307559,0.435104603
9,Black Diamond/Enumclaw/SE County,2014,5,Renter,313.5327689,440.7054056,267.9298622,0.854551386
9,Black Diamond/Enumclaw/SE County,2014,6,Owner,313.4136981,381.0214892,231.6446175,0.739101765
9,Black Diamond/Enumclaw/SE County,2014,6,Renter,84.28895406,241.6628601,146.9205868,1.743058606
9,Black Diamond/Enumclaw/SE County,2014,7,Owner,144.4334571,264.6120524,160.8727051,1.113818836
9,Black Diamond/Enumclaw/SE County,2014,7,Renter,87.7432665,247.9352814,150.7339482,1.717897615
9,Black Diamond/Enumclaw/SE County,2014,NA,Owner,20704.96758,3286.187212,1997.859966,0.096491818
9,Black Diamond/Enumclaw/SE County,2019,0,Total,21644.29778,1449.330487,881.1303714,0.040709585
9,Black Diamond/Enumclaw/SE County,2019,1,Owner,2739.373282,1239.69108,753.6786615,0.275128135
9,Black Diamond/Enumclaw/SE County,2019,1,Renter,1675.645216,931.9970548,566.6139768,0.338146746
9,Black Diamond/Enumclaw/SE County,2019,2,Owner,6574.388715,1560.32402,948.6096482,0.144288646
9,Black Diamond/Enumclaw/SE County,2019,2,Renter,1397.715516,933.259656,567.3815838,0.405934954
9,Black Diamond/Enumclaw/SE County,2019,3,Owner,2986.770987,1293.509168,786.397736,0.263293617
9,Black Diamond/Enumclaw/SE County,2019,3,Renter,770.7774842,739.0616835,449.3175997,0.582940743
9,Black Diamond/Enumclaw/SE County,2019,4,Owner,2413.796568,1144.63623,695.8894163,0.28829663
9,Black Diamond/Enumclaw/SE County,2019,4,Renter,685.8414253,699.3233287,425.1583954,0.619907722
9,Black Diamond/Enumclaw/SE County,2019,5,Owner,988.7546285,716.2654304,435.4584619,0.440411048
9,Black Diamond/Enumclaw/SE County,2019,5,Renter,257.4860412,412.7512684,250.9349535,0.974557504
9,Black Diamond/Enumclaw/SE County,2019,6,Owner,544.4759568,527.3257144,320.5912707,0.588807029
9,Black Diamond/Enumclaw/SE County,2019,6,Renter,273.9655727,409.2640661,248.814885,0.908197634
9,Black Diamond/Enumclaw/SE County,2019,7,Owner,244.2357803,315.9532278,192.0859234,0.786477408
9,Black Diamond/Enumclaw/SE County,2019,7,Renter,91.07061106,244.9935959,148.9455304,1.635495015
9,Black Diamond/Enumclaw/SE County,2019,NA,Owner,21644.29778,3350.801805,2037.14285,0.094119147
10,Bothell/Woodinville,2010,0,Total,13816.00153,0,0,0
10,Bothell/Woodinville,2010,1,Owner,1936.983295,0,0,0
10,Bothell/Woodinville,2010,1,Renter,2069.03278,0,0,0
10,Bothell/Woodinville,2010,2,Owner,3213.747723,0,0,0
10,Bothell/Woodinville,2010,2,Renter,1360.294259,0,0,0
10,Bothell/Woodinville,2010,3,Owner,1600.37196,0,0,0
10,Bothell/Woodinville,2010,3,Renter,623.5799745,0,0,0
10,Bothell/Woodinville,2010,4,Owner,1529.702072,0,0,0
10,Bothell/Woodinville,2010,4,Renter,392.2106491,0,0,0
10,Bothell/Woodinville,2010,5,Owner,518.8551393,0,0,0
10,Bothell/Woodinville,2010,5,Renter,186.5863756,0,0,0
10,Bothell/Woodinville,2010,6,Owner,244.1385544,0,0,0
10,Bothell/Woodinville,2010,7,Owner,140.4987488,0,0,0
10,Bothell/Woodinville,2010,NA,Owner,13816.00153,0,0,0
10,Bothell/Woodinville,2014,0,Total,14241.97193,1099.685358,668.5612264,0.046943024
10,Bothell/Woodinville,2014,1,Owner,1924.422997,813.8462705,494.7834003,0.257107404
10,Bothell/Woodinville,2014,1,Renter,2176.195943,924.0163293,561.7620402,0.258139458
10,Bothell/Woodinville,2014,2,Owner,3027.24681,912.2144005,554.5869769,0.183198468
10,Bothell/Woodinville,2014,2,Renter,1574.894195,823.8504304,500.8654977,0.318031204
10,Bothell/Woodinville,2014,3,Owner,1905.966558,903.1642066,549.0848498,0.288087347
10,Bothell/Woodinville,2014,3,Renter,689.2280443,575.0413433,349.6003133,0.507234603
10,Bothell/Woodinville,2014,4,Owner,1500.85152,636.3937408,386.8999225,0.257786941
10,Bothell/Woodinville,2014,4,Renter,480.0577503,396.7733948,241.2210961,0.502483495
10,Bothell/Woodinville,2014,5,Owner,469.7297703,400.5404719,243.5113164,0.518407246
10,Bothell/Woodinville,2014,5,Renter,176.439313,266.8501309,162.2333602,0.919485331
10,Bothell/Woodinville,2014,6,Owner,172.2828703,224.8623263,136.7065875,0.793500754
10,Bothell/Woodinville,2014,6,Renter,60.79106091,188.3288886,114.4958345,1.883432083
10,Bothell/Woodinville,2014,7,Owner,65.7058642,156.7499342,95.2971934,1.450360551
10,Bothell/Woodinville,2014,7,Renter,18.15923384,121.5848048,73.91831274,4.070563405
10,Bothell/Woodinville,2014,NA,Owner,14241.97193,2377.862007,1445.637453,0.101505428
10,Bothell/Woodinville,2019,0,Total,15860.41721,1204.522848,732.2978945,0.046171414
10,Bothell/Woodinville,2019,1,Owner,2051.031443,920.0352875,559.3417386,0.272712415
10,Bothell/Woodinville,2019,1,Renter,2468.283095,979.7148828,595.6243563,0.2413112
10,Bothell/Woodinville,2019,2,Owner,3285.904029,982.210432,597.1415425,0.181728236
10,Bothell/Woodinville,2019,2,Renter,2086.625109,886.0643513,538.6888759,0.25816275
10,Bothell/Woodinville,2019,3,Owner,1942.115834,824.5764592,501.3068918,0.258124095
10,Bothell/Woodinville,2019,3,Renter,563.2059906,497.9680411,302.7430726,0.537535249
10,Bothell/Woodinville,2019,4,Owner,1822.280641,795.2561412,483.4814041,0.265316655
10,Bothell/Woodinville,2019,4,Renter,518.5434708,478.3729746,290.8301181,0.560859667
10,Bothell/Woodinville,2019,5,Owner,576.9957507,483.3275415,293.8422809,0.50926247
10,Bothell/Woodinville,2019,5,Renter,145.2060854,239.9747803,145.8943072,1.004739621
10,Bothell/Woodinville,2019,6,Owner,204.6780039,276.1369805,167.8793639,0.820212044
10,Bothell/Woodinville,2019,6,Renter,75.35727859,235.1650479,142.9701975,1.897231431
10,Bothell/Woodinville,2019,7,Owner,117.5660165,206.8470335,125.7540672,1.069646408
10,Bothell/Woodinville,2019,7,Renter,2.624460539,139.5301544,84.82831061,32.32218939
10,Bothell/Woodinville,2019,NA,Owner,15860.41721,2492.483961,1515.322653,0.09554116
11,Burien,2010,0,Total,16696.97094,0,0,0
11,Burien,2010,1,Owner,2263.16833,0,0,0
11,Burien,2010,1,Renter,2603.059644,0,0,0
11,Burien,2010,2,Owner,3578.543985,0,0,0
11,Burien,2010,2,Renter,1682.573068,0,0,0
11,Burien,2010,3,Owner,1503.572771,0,0,0
11,Burien,2010,3,Renter,1046.353453,0,0,0
11,Burien,2010,4,Owner,1164.255481,0,0,0
11,Burien,2010,4,Renter,815.0263838,0,0,0
11,Burien,2010,5,Owner,541.666226,0,0,0
11,Burien,2010,5,Renter,485.1737047,0,0,0
11,Burien,2010,6,Owner,507.9630085,0,0,0
11,Burien,2010,7,Owner,505.6148858,0,0,0
11,Burien,2010,NA,Owner,16696.97094,0,0,0
11,Burien,2014,0,Total,16498.85056,1136.722622,691.0782839,0.04188645
11,Burien,2014,1,Owner,2066.817956,853.2471388,518.7374273,0.250983608
11,Burien,2014,1,Renter,2785.697106,1045.668263,635.7211643,0.228209005
11,Burien,2014,2,Owner,3398.319039,1022.532263,621.6554753,0.182930286
11,Burien,2014,2,Renter,1744.395923,939.356956,571.088479,0.327384667
11,Burien,2014,3,Owner,1417.942108,765.2652307,465.2482252,0.328115106
11,Burien,2014,3,Renter,1335.168945,903.9011676,549.5328902,0.411583038
11,Burien,2014,4,Owner,1165.867664,665.1786222,404.3998878,0.34686603
11,Burien,2014,4,Renter,706.9896815,649.0739874,394.6089651,0.558153783
11,Burien,2014,5,Owner,508.00752,452.6872047,275.2142788,0.541752372
11,Burien,2014,5,Renter,447.4232309,540.9906652,328.8989709,0.735095874
11,Burien,2014,6,Owner,238.5727858,304.5028885,185.1246114,0.775967011
11,Burien,2014,6,Renter,170.4752366,270.7842227,164.6251182,0.965683471
11,Burien,2014,7,Owner,204.4722605,286.1714942,173.979915,0.850872948
11,Burien,2014,7,Renter,308.7011031,404.1662598,245.7156388,0.795966183
11,Burien,2014,NA,Owner,16498.85056,2784.491236,1692.850471,0.102604146
11,Burien,2019,0,Total,17571.7137,1230.769513,748.2547338,0.042582912
11,Burien,2019,1,Owner,2268.616759,1051.192611,639.0797296,0.281704579
11,Burien,2019,1,Renter,2645.021206,1120.430775,681.1735446,0.257530466
11,Burien,2019,2,Owner,3679.071642,1112.818165,676.5454063,0.183890251
11,Burien,2019,2,Renter,1884.711126,974.8220549,592.6497282,0.314451228
11,Burien,2019,3,Owner,1717.54695,904.3799797,549.8239873,0.320121664
11,Burien,2019,3,Renter,1083.140442,854.788316,519.6743965,0.47978487
11,Burien,2019,4,Owner,1255.462415,797.522509,484.859258,0.38619974
11,Burien,2019,4,Renter,1031.322173,855.6115868,520.1749096,0.504376734
11,Burien,2019,5,Owner,629.6579517,552.096515,335.6508482,0.533068545
11,Burien,2019,5,Renter,462.826061,513.4052086,312.1282041,0.674396345
11,Burien,2019,6,Owner,276.1253765,353.0255873,214.6243176,0.777271254
11,Burien,2019,6,Renter,173.2112078,297.7019142,180.9899126,1.044908784
11,Burien,2019,7,Owner,214.0102551,274.0009,166.5807191,0.778377275
11,Burien,2019,7,Renter,250.9901368,384.5661113,233.7995947,0.931509093
11,Burien,2019,NA,Owner,17571.7137,2850.365642,1732.899266,0.098618683
12,Capitol Hill/E.lake,2010,0,Total,24849.85969,0,0,0
12,Capitol Hill/E.lake,2010,1,Owner,3309.499428,0,0,0
12,Capitol Hill/E.lake,2010,1,Renter,9437.492566,0,0,0
12,Capitol Hill/E.lake,2010,2,Owner,3471.681771,0,0,0
12,Capitol Hill/E.lake,2010,2,Renter,5038.596871,0,0,0
12,Capitol Hill/E.lake,2010,3,Owner,1068.885791,0,0,0
12,Capitol Hill/E.lake,2010,3,Renter,777.1602525,0,0,0
12,Capitol Hill/E.lake,2010,4,Owner,891.3010169,0,0,0
12,Capitol Hill/E.lake,2010,4,Renter,344.8012931,0,0,0
12,Capitol Hill/E.lake,2010,5,Owner,283.1017414,0,0,0
12,Capitol Hill/E.lake,2010,5,Renter,93.42915741,0,0,0
12,Capitol Hill/E.lake,2010,6,Owner,93.66014074,0,0,0
12,Capitol Hill/E.lake,2010,7,Owner,40.24966045,0,0,0
12,Capitol Hill/E.lake,2010,NA,Owner,24849.85969,0,0,0
12,Capitol Hill/E.lake,2014,0,Total,26380.96265,1379.280298,838.5428801,0.031785909
12,Capitol Hill/E.lake,2014,1,Owner,3357.310697,1354.081345,823.2230044,0.245203104
12,Capitol Hill/E.lake,2014,1,Renter,9895.071219,2127.112577,1293.192623,0.130690583
12,Capitol Hill/E.lake,2014,2,Owner,3580.942606,1117.172298,679.1925309,0.189668645
12,Capitol Hill/E.lake,2014,2,Renter,5827.096627,1742.093964,1059.117927,0.181757399
12,Capitol Hill/E.lake,2014,3,Owner,1137.823397,716.513071,435.6090167,0.382844137
12,Capitol Hill/E.lake,2014,3,Renter,843.3159704,801.7084873,487.404152,0.577961487
12,Capitol Hill/E.lake,2014,4,Owner,918.9030246,539.4885156,327.9857288,0.35693182
12,Capitol Hill/E.lake,2014,4,Renter,323.403459,448.0930786,272.4212485,0.84235725
12,Capitol Hill/E.lake,2014,5,Owner,305.4212642,331.762054,201.6970073,0.660389537
12,Capitol Hill/E.lake,2014,5,Renter,124.8949055,260.433376,158.3322502,1.267723848
12,Capitol Hill/E.lake,2014,6,Owner,40.38265369,199.8049508,121.4727849,3.008043647
12,Capitol Hill/E.lake,2014,6,Renter,11.66228122,173.2518159,105.3296251,9.031648539
12,Capitol Hill/E.lake,2014,7,Owner,13.48934735,172.6086623,104.9386155,7.779369361
12,Capitol Hill/E.lake,2014,7,Renter,1.245203048,168.5016024,102.4417004,82.26907292
12,Capitol Hill/E.lake,2014,NA,Owner,26380.96265,3452.58395,2099.022,0.079565785
12,Capitol Hill/E.lake,2019,0,Total,30328.52879,1895.108972,1152.144447,0.037988801
12,Capitol Hill/E.lake,2019,1,Owner,3413.004895,1480.766081,900.2418552,0.263768111
12,Capitol Hill/E.lake,2019,1,Renter,11485.76497,2416.807131,1469.314407,0.127924819
12,Capitol Hill/E.lake,2019,2,Owner,3977.768488,1333.687579,810.8244755,0.203839031
12,Capitol Hill/E.lake,2019,2,Renter,6524.107373,2036.58129,1238.153509,0.189781289
12,Capitol Hill/E.lake,2019,3,Owner,1471.261813,684.0980728,415.9020971,0.282683947
12,Capitol Hill/E.lake,2019,3,Renter,1226.227555,1020.049648,620.1461522,0.505734967
12,Capitol Hill/E.lake,2019,4,Owner,1370.859367,799.0895148,485.8119298,0.354384951
12,Capitol Hill/E.lake,2019,4,Renter,295.1326797,437.859192,266.1994872,0.901965473
12,Capitol Hill/E.lake,2019,5,Owner,310.1333966,376.0288193,228.6092897,0.737132125
12,Capitol Hill/E.lake,2019,5,Renter,98.68797646,191.1229793,116.194521,1.177392882
12,Capitol Hill/E.lake,2019,6,Owner,79.61496691,263.2347335,160.0353546,2.01011645
12,Capitol Hill/E.lake,2019,6,Renter,30.87276197,197.3718401,119.9935586,3.886712783
12,Capitol Hill/E.lake,2019,7,Owner,18,181.9008585,110.5878697,6.143770537
12,Capitol Hill/E.lake,2019,7,Renter,27.09254368,199.4031669,121.2285176,4.474608181
12,Capitol Hill/E.lake,2019,NA,Owner,30328.52879,4282.305851,2603.457098,0.085841853
13,Central Seattle,2010,0,Total,19727.32125,0,0,0
13,Central Seattle,2010,1,Owner,2664.336284,0,0,0
13,Central Seattle,2010,1,Renter,4906.945179,0,0,0
13,Central Seattle,2010,2,Owner,3584.517321,0,0,0
13,Central Seattle,2010,2,Renter,3119.559211,0,0,0
13,Central Seattle,2010,3,Owner,1468.140232,0,0,0
13,Central Seattle,2010,3,Renter,1172.133244,0,0,0
13,Central Seattle,2010,4,Owner,1040.646727,0,0,0
13,Central Seattle,2010,4,Renter,703.5496737,0,0,0
13,Central Seattle,2010,5,Owner,331.6984786,0,0,0
13,Central Seattle,2010,5,Renter,292.1657881,0,0,0
13,Central Seattle,2010,6,Owner,239.6106971,0,0,0
13,Central Seattle,2010,7,Owner,204.0184112,0,0,0
13,Central Seattle,2010,NA,Owner,19727.32125,0,0,0
13,Central Seattle,2014,0,Total,20110.42226,1346.126346,818.3867085,0.040694656
13,Central Seattle,2014,1,Owner,2548.911715,1077.588693,655.1274078,0.257022401
13,Central Seattle,2014,1,Renter,5058.448651,1584.735394,963.4507094,0.190463673
13,Central Seattle,2014,2,Owner,3535.709858,1173.420797,713.38919,0.201766892
13,Central Seattle,2014,2,Renter,3066.728701,1237.843091,752.5551639,0.245393459
13,Central Seattle,2014,3,Owner,1559.089655,903.5899789,549.3437009,0.352349013
13,Central Seattle,2014,3,Renter,1523.069096,1053.477368,640.4687633,0.420511955
13,Central Seattle,2014,4,Owner,1057.837854,699.1149727,425.0317239,0.401792886
13,Central Seattle,2014,4,Renter,871.1396123,789.1766236,479.7853199,0.550755944
13,Central Seattle,2014,5,Owner,408.5618279,422.8533414,257.0765778,0.629223193
13,Central Seattle,2014,5,Renter,179.9070456,294.9019462,179.2876529,0.996557152
13,Central Seattle,2014,6,Owner,78.86188799,207.5316148,126.1702631,1.599888949
13,Central Seattle,2014,6,Renter,69.69138886,249.8319743,151.8870556,2.179423572
13,Central Seattle,2014,7,Owner,106.8447227,240.9126326,146.4644809,1.370816238
13,Central Seattle,2014,7,Renter,45.62025077,201.6587573,122.5998192,2.687399064
13,Central Seattle,2014,NA,Owner,20110.42226,3244.03818,1972.235174,0.098070301
13,Central Seattle,2019,0,Total,23559.89445,1491.46202,906.7445243,0.038486782
13,Central Seattle,2019,1,Owner,2633.81821,1209.676507,735.4310966,0.279226218
13,Central Seattle,2019,1,Renter,5354.652762,1653.287176,1005.127234,0.187711002
13,Central Seattle,2019,2,Owner,4792.614955,1364.826496,829.7555923,0.173132121
13,Central Seattle,2019,2,Renter,4146.4894,1537.248514,934.5807365,0.225390842
13,Central Seattle,2019,3,Owner,1741.450068,925.468733,562.645039,0.323089964
