,GEOID,moe,race_cat,YEAR,Less_1_occupant,More_1_occupant
302,53033001600,13," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,9
303,53033001600,24, (HISPANIC OR LATINO HOUSEHOLDER),2009,15,NA
304,53033001600,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
305,53033001700,203, (WHITE ALONE HOUSEHOLDER),2009,2892,NA
306,53033001700,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
307,53033001700,50, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,115,NA
308,53033001700,10, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,2
309,53033001700,38, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,42,NA
310,53033001700,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
311,53033001700,129, (ASIAN ALONE HOUSEHOLDER),2009,NA,NA
312,53033001700,133, (ASIAN ALONE HOUSEHOLDER),2009,347,NA
313,53033001700,30, (ASIAN ALONE HOUSEHOLDER),2009,NA,18
314,53033001700,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
315,53033001700,79, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,NA
316,53033001700,77, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,127,NA
317,53033001700,18, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,11
318,53033001700,121, (TWO OR MORE RACES HOUSEHOLDER),2009,221,NA
319,53033001700,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
320,53033001700,199," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,2839,NA
321,53033001700,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
322,53033001700,73, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,NA
323,53033001700,75, (HISPANIC OR LATINO HOUSEHOLDER),2009,213,NA
324,53033001700,18, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,11
325,53033001800,206, (WHITE ALONE HOUSEHOLDER),2009,1613,NA
326,53033001800,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
327,53033001800,73, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,76,NA
328,53033001800,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
329,53033001800,18, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,11,NA
330,53033001800,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
331,53033001800,93, (ASIAN ALONE HOUSEHOLDER),2009,188,NA
332,53033001800,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
333,53033001800,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
334,53033001800,37, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,36,NA
335,53033001800,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
336,53033001800,61, (TWO OR MORE RACES HOUSEHOLDER),2009,88,NA
337,53033001800,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
338,53033001800,202," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1574,NA
339,53033001800,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
340,53033001800,55, (HISPANIC OR LATINO HOUSEHOLDER),2009,87,NA
341,53033001800,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
342,53033001900,119, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
343,53033001900,126, (WHITE ALONE HOUSEHOLDER),2009,1391,NA
344,53033001900,50, (WHITE ALONE HOUSEHOLDER),2009,NA,32
345,53033001900,79, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,86,NA
346,53033001900,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
347,53033001900,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
348,53033001900,42, (ASIAN ALONE HOUSEHOLDER),2009,67,NA
349,53033001900,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
350,53033001900,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
351,53033001900,51, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,43,NA
352,53033001900,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
353,53033001900,34, (TWO OR MORE RACES HOUSEHOLDER),2009,39,NA
354,53033001900,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
355,53033001900,122," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
356,53033001900,133," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1361,NA
357,53033001900,50," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,32
358,53033001900,60, (HISPANIC OR LATINO HOUSEHOLDER),2009,73,NA
359,53033001900,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
360,53033002000,102, (WHITE ALONE HOUSEHOLDER),2009,1329,NA
361,53033002000,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
362,53033002000,17, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,11,NA
363,53033002000,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
364,53033002000,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
365,53033002000,54, (ASIAN ALONE HOUSEHOLDER),2009,172,NA
366,53033002000,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
367,53033002000,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
368,53033002000,21, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,28,NA
369,53033002000,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
370,53033002000,17, (TWO OR MORE RACES HOUSEHOLDER),2009,12,NA
371,53033002000,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
372,53033002000,109," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1291,NA
373,53033002000,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
374,53033002000,42, (HISPANIC OR LATINO HOUSEHOLDER),2009,66,NA
375,53033002000,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
376,53033002100,126, (WHITE ALONE HOUSEHOLDER),2009,1241,NA
377,53033002100,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
378,53033002100,73, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,NA
379,53033002100,55, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,79,NA
380,53033002100,47, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,31
381,53033002100,14, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,9,NA
382,53033002100,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
383,53033002100,66, (ASIAN ALONE HOUSEHOLDER),2009,200,NA
384,53033002100,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
385,53033002100,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
386,53033002100,46, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,32,NA
387,53033002100,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
388,53033002100,24, (TWO OR MORE RACES HOUSEHOLDER),2009,27,NA
389,53033002100,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
390,53033002100,127," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1221,NA
391,53033002100,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
392,53033002100,52, (HISPANIC OR LATINO HOUSEHOLDER),2009,52,NA
393,53033002100,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
394,53033002200,116, (WHITE ALONE HOUSEHOLDER),2009,1848,NA
395,53033002200,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
396,53033002200,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,0,0
397,53033002200,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
398,53033002200,72, (ASIAN ALONE HOUSEHOLDER),2009,235,NA
399,53033002200,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
400,53033002200,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
401,53033002200,16, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,9,NA
402,53033002200,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
403,53033002200,45, (TWO OR MORE RACES HOUSEHOLDER),2009,39,NA
404,53033002200,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
405,53033002200,115," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1812,NA
406,53033002200,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
407,53033002200,45, (HISPANIC OR LATINO HOUSEHOLDER),2009,55,NA
408,53033002200,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
409,53033002400,89, (WHITE ALONE HOUSEHOLDER),2009,1165,NA
410,53033002400,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
411,53033002400,25, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,15,NA
412,53033002400,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
413,53033002400,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
414,53033002400,47, (ASIAN ALONE HOUSEHOLDER),2009,68,NA
415,53033002400,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
416,53033002400,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
417,53033002400,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,0,0
418,53033002400,20, (TWO OR MORE RACES HOUSEHOLDER),2009,18,NA
419,53033002400,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
420,53033002400,92," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1153,NA
421,53033002400,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
422,53033002400,22, (HISPANIC OR LATINO HOUSEHOLDER),2009,19,NA
423,53033002400,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
424,53033002500,75, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
425,53033002500,77, (WHITE ALONE HOUSEHOLDER),2009,1029,NA
426,53033002500,21, (WHITE ALONE HOUSEHOLDER),2009,NA,16
427,53033002500,19, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,12,NA
428,53033002500,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
429,53033002500,16, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,10,NA
430,53033002500,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
431,53033002500,60, (ASIAN ALONE HOUSEHOLDER),2009,137,NA
432,53033002500,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
433,53033002500,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
434,53033002500,14, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,9
435,53033002500,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,0,NA
436,53033002500,31, (TWO OR MORE RACES HOUSEHOLDER),2009,35,NA
437,53033002500,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
438,53033002500,75," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
439,53033002500,77," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1029,NA
440,53033002500,21," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,16
441,53033002500,14, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,9
442,53033002500,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,0,NA
443,53033002600,100, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
444,53033002600,98, (WHITE ALONE HOUSEHOLDER),2009,1648,NA
445,53033002600,16, (WHITE ALONE HOUSEHOLDER),2009,NA,10
446,53033002600,41, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,46,NA
447,53033002600,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
448,53033002600,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
449,53033002600,52, (ASIAN ALONE HOUSEHOLDER),2009,134,NA
450,53033002600,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
451,53033002600,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
452,53033002600,30, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,22,NA
453,53033002600,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
454,53033002600,68, (TWO OR MORE RACES HOUSEHOLDER),2009,84,NA
455,53033002600,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
456,53033002600,101," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
457,53033002600,99," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1632,NA
458,53033002600,16," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,10
459,53033002600,70, (HISPANIC OR LATINO HOUSEHOLDER),2009,76,NA
460,53033002600,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
461,53033002700,167, (WHITE ALONE HOUSEHOLDER),2009,1958,NA
462,53033002700,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
463,53033002700,20, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,13,NA
464,53033002700,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
465,53033002700,22, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,20,NA
466,53033002700,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
467,53033002700,105, (ASIAN ALONE HOUSEHOLDER),2009,208,NA
468,53033002700,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
469,53033002700,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
470,53033002700,21, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,13,NA
471,53033002700,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
472,53033002700,119, (TWO OR MORE RACES HOUSEHOLDER),2009,0,0
473,53033002700,166," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1907,NA
474,53033002700,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
475,53033002700,54, (HISPANIC OR LATINO HOUSEHOLDER),2009,64,NA
476,53033002700,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
477,53033002800,157, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
478,53033002800,156, (WHITE ALONE HOUSEHOLDER),2009,1899,NA
479,53033002800,11, (WHITE ALONE HOUSEHOLDER),2009,NA,6
480,53033002800,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,0,0
481,53033002800,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
482,53033002800,94, (ASIAN ALONE HOUSEHOLDER),2009,NA,NA
483,53033002800,38, (ASIAN ALONE HOUSEHOLDER),2009,55,NA
484,53033002800,80, (ASIAN ALONE HOUSEHOLDER),2009,NA,60
485,53033002800,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
486,53033002800,32, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,27,NA
487,53033002800,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
488,53033002800,70, (TWO OR MORE RACES HOUSEHOLDER),2009,84,NA
489,53033002800,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
490,53033002800,165," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
491,53033002800,164," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1873,NA
492,53033002800,11," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,6
493,53033002800,41, (HISPANIC OR LATINO HOUSEHOLDER),2009,26,NA
494,53033002800,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
495,53033002900,99, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
496,53033002900,95, (WHITE ALONE HOUSEHOLDER),2009,1746,NA
497,53033002900,51, (WHITE ALONE HOUSEHOLDER),2009,NA,32
498,53033002900,17, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,15,NA
499,53033002900,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
500,53033002900,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
501,53033002900,23, (ASIAN ALONE HOUSEHOLDER),2009,22,NA
502,53033002900,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
503,53033002900,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
504,53033002900,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,0,0
505,53033002900,32, (TWO OR MORE RACES HOUSEHOLDER),2009,40,NA
506,53033002900,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
507,53033002900,97," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1734,NA
508,53033002900,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
509,53033002900,55, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,NA
510,53033002900,19, (HISPANIC OR LATINO HOUSEHOLDER),2009,12,NA
511,53033002900,51, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,32
512,53033003000,83, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
513,53033003000,89, (WHITE ALONE HOUSEHOLDER),2009,2362,NA
514,53033003000,33, (WHITE ALONE HOUSEHOLDER),2009,NA,21
515,53033003000,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,0,0
516,53033003000,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
517,53033003000,57, (ASIAN ALONE HOUSEHOLDER),2009,139,NA
518,53033003000,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
519,53033003000,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
520,53033003000,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,0,0
521,53033003000,39, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,NA
522,53033003000,40, (TWO OR MORE RACES HOUSEHOLDER),2009,41,NA
523,53033003000,13, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,8
524,53033003000,100," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
525,53033003000,101," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,2264,NA
526,53033003000,33," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,21
527,53033003000,60, (HISPANIC OR LATINO HOUSEHOLDER),2009,98,NA
528,53033003000,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
529,53033003100,133, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
530,53033003100,136, (WHITE ALONE HOUSEHOLDER),2009,2447,NA
531,53033003100,26, (WHITE ALONE HOUSEHOLDER),2009,NA,14
532,53033003100,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,0,0
533,53033003100,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
534,53033003100,37, (ASIAN ALONE HOUSEHOLDER),2009,33,NA
535,53033003100,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
536,53033003100,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
537,53033003100,40, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,33,NA
538,53033003100,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
539,53033003100,78, (TWO OR MORE RACES HOUSEHOLDER),2009,100,NA
540,53033003100,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
541,53033003100,134," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
542,53033003100,137," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,2433,NA
543,53033003100,26," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,14
544,53033003100,77, (HISPANIC OR LATINO HOUSEHOLDER),2009,86,NA
545,53033003100,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
546,53033003200,157, (WHITE ALONE HOUSEHOLDER),2009,3676,NA
547,53033003200,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
548,53033003200,49, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,42,NA
549,53033003200,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
550,53033003200,53, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,61,NA
551,53033003200,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
552,53033003200,61, (ASIAN ALONE HOUSEHOLDER),2009,89,NA
553,53033003200,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
554,53033003200,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
555,53033003200,30, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,25,NA
556,53033003200,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
557,53033003200,93, (TWO OR MORE RACES HOUSEHOLDER),2009,87,NA
558,53033003200,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
559,53033003200,159," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,3636,NA
560,53033003200,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
561,53033003200,48, (HISPANIC OR LATINO HOUSEHOLDER),2009,65,NA
562,53033003200,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
563,53033003300,209, (WHITE ALONE HOUSEHOLDER),2009,NA,NA
564,53033003300,208, (WHITE ALONE HOUSEHOLDER),2009,2490,NA
565,53033003300,22, (WHITE ALONE HOUSEHOLDER),2009,NA,14
566,53033003300,84, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,NA
567,53033003300,28, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,16,NA
568,53033003300,82, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,50
569,53033003300,61, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,66,NA
570,53033003300,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,NA,0
571,53033003300,46, (ASIAN ALONE HOUSEHOLDER),2009,73,NA
572,53033003300,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
573,53033003300,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
574,53033003300,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,0,0
575,53033003300,73, (TWO OR MORE RACES HOUSEHOLDER),2009,96,NA
576,53033003300,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
577,53033003300,213," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,NA
578,53033003300,212," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,2480,NA
579,53033003300,22," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,14
580,53033003300,67, (HISPANIC OR LATINO HOUSEHOLDER),2009,84,NA
581,53033003300,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
582,53033003400,91, (WHITE ALONE HOUSEHOLDER),2009,1427,NA
583,53033003400,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
584,53033003400,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,0,0
585,53033003400,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
586,53033003400,32, (ASIAN ALONE HOUSEHOLDER),2009,47,NA
587,53033003400,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
588,53033003400,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
589,53033003400,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,0,0
590,53033003400,16, (TWO OR MORE RACES HOUSEHOLDER),2009,9,NA
591,53033003400,119, (TWO OR MORE RACES HOUSEHOLDER),2009,NA,0
592,53033003400,90," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,1415,NA
593,53033003400,119," (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)",2009,NA,0
594,53033003400,18, (HISPANIC OR LATINO HOUSEHOLDER),2009,12,NA
595,53033003400,119, (HISPANIC OR LATINO HOUSEHOLDER),2009,NA,0
596,53033003500,96, (WHITE ALONE HOUSEHOLDER),2009,1709,NA
597,53033003500,119, (WHITE ALONE HOUSEHOLDER),2009,NA,0
598,53033003500,16, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,10,NA
599,53033003500,119, (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER),2009,NA,0
600,53033003500,119, (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER),2009,0,0
601,53033003500,56, (ASIAN ALONE HOUSEHOLDER),2009,86,NA
602,53033003500,119, (ASIAN ALONE HOUSEHOLDER),2009,NA,0
603,53033003500,119, (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER),2009,0,0
604,53033003500,59, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,45,NA
605,53033003500,119, (SOME OTHER RACE ALONE HOUSEHOLDER),2009,NA,0
606,53033003500,33, (TWO OR MORE RACES HOUSEHOLDER),2009,35,NA
